Ticker,Name,Price,30 Day Price Change,Drug,NCT Number,Indication,Stage,Status,Next Catalyst,Catalyst Date,Catalyst,Conference,Historical LOA,Historical POP,Bullish or Bearish,Market Cap,Last Updated,No Of Shares
XOMA,XOMA Royalty Corporation,41.8000,42; 41.75; 41.64; 41.54; 41.98; 41.82; 41.65; 41.72; 41.74; 41.7; 41.71; 41.69; 41.69; 41.7; 42.4; 42.09; 41.92; 41.95; 41.76; 41.8,ersodetug (RZ358) - (sunRIZE),NCT04538989,"Congenital hyperinsulinism (HI), non-islet cell tumors (NICTs) that have uncontrolled hypoglycemia",phase3,Data Released,Topline Data,2026-06-13,"Phase 3 topline data to be shared at ENDO on June 13, 2026. Phase 3 presented expanded sunRIZE data at PES 2026 showing ersodetug delivered consistent, clinically meaningful CGM-based improvements in congenital hyperinsulinism, including >50% reductions in time spent in hypoglycemia and ~50–80% reductions in weekly hypoglycemia events vs. placebo across multiple timepoints, with ongoing OLE data demonstrating sustained glycemic benefit and reduction/discontinuation of background SOC therapies, noted May 1, 2026.",Endocrine Society Congress (ENDO26) 13/06/2026 ET - 16/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,524215054,2026-06-04 07:33:35,12541030
LGND,Ligand Pharmaceuticals Incorporated,254.5700,218.98; 213.21; 207.89; 207.78; 217.75; 222.18; 229.33; 235.33; 235.89; 234.66; 231.96; 229.78; 232.76; 234.4; 235.91; 237; 237.75; 243.28; 248.24; 254.57,ersodetug (RZ358) - (sunRIZE),NCT04538989,"Congenital hyperinsulinism (HI), non-islet cell tumors (NICTs) that have uncontrolled hypoglycemia",phase3,Data Released,Topline Data,2026-06-13,"Phase 3 topline data to be shared at ENDO on June 13, 2026. Phase 3 presented expanded sunRIZE data at PES 2026 showing ersodetug delivered consistent, clinically meaningful CGM-based improvements in congenital hyperinsulinism, including >50% reductions in time spent in hypoglycemia and ~50–80% reductions in weekly hypoglycemia events vs. placebo across multiple timepoints, with ongoing OLE data demonstrating sustained glycemic benefit and reduction/discontinuation of background SOC therapies, noted May 1, 2026.",Endocrine Society Congress (ENDO26) 13/06/2026 ET - 16/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,5101852899,2026-06-04 07:33:35,20041061
RZLT,Rezolute Inc.,3.8600,3.4; 3.34; 3.24; 3.1; 3.22; 3.34; 3.25; 3.3; 3.32; 3.27; 3.3; 3.61; 4; 4.58; 4.51; 4.25; 4.08; 3.9; 3.81; 3.86,ersodetug (RZ358) - (sunRIZE),NCT04538989,"Congenital hyperinsulinism (HI), non-islet cell tumors (NICTs) that have uncontrolled hypoglycemia",phase3,Data Released,Topline Data,2026-06-13,"Phase 3 topline data to be shared at ENDO on June 13, 2026. Phase 3 presented expanded sunRIZE data at PES 2026 showing ersodetug delivered consistent, clinically meaningful CGM-based improvements in congenital hyperinsulinism, including >50% reductions in time spent in hypoglycemia and ~50–80% reductions in weekly hypoglycemia events vs. placebo across multiple timepoints, with ongoing OLE data demonstrating sustained glycemic benefit and reduction/discontinuation of background SOC therapies, noted May 1, 2026.",Endocrine Society Congress (ENDO26) 13/06/2026 ET - 16/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,371688398,2026-06-04 07:33:35,96292331
ANTX,AN2 Therapeutics Inc.,4.4500,4.64; 4.75; 4.48; 4.55; 4.59; 4.89; 4.85; 4.73; 4.63; 4.46; 4.33; 4.21; 4.07; 4.2; 4.17; 3.82; 3.85; 3.91; 4.2; 4.45,AN2-502998,NCT07024589,Chagas Disease,phase1,Data Released,Interim Data,2026-06-30,"Phase 1 data reported that AN2-502998 was generally well tolerated  and demonstrated 100% parasite elimination in nonhuman primates with chronic Chagas disease at target exposures planned in humans, supporting advancement into a Phase 2 study, noted June 4, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,160271916,2026-06-04 07:29:34,36016161
GHRS,GH Research PLC,20.6600,22.21; 21.39; 21.68; 21.94; 22.54; 21.77; 22.12; 23.15; 22.36; 22.38; 23.99; 24.83; 24.87; 24.43; 23.25; 21.43; 20.12; 20.35; 20.36; 20.66,GH1001 (GH001-PPD-203),NCT05804708,Postpartum Depression,phase2,Data Released,,2026-06-26,"Phase 2a met its primary endpoint, noted January 10, 2025. The Company also announced that two featured communications have been accepted for oral presentation at CINP 2026, to be held June 26–29.",,100,100,Bull -% / Neutral -% / Bear -%,1416391215,2026-06-04 07:19:02,68557174
NBIX,Neurocrine Biosciences Inc.,162.7100,159.05; 158.42; 157.21; 154.36; 154.67; 155.5; 156.7; 155.73; 155.83; 156.39; 158.3; 161; 154.84; 165.11; 167.35; 163.88; 163.12; 165.24; 160.86; 162.71,Crinecerfont - (CAHtalyst Pediatric Study),NCT04806451,Congenital Adrenal Hyperplasia (CAH) - children,phase3,Ongoing,Conference Presentation,2026-06-14,"Phase 3 presentation due at ENDO on June 14, 2026. NDA submitted in April 2024. Phase 3 trial met primary endpoint, noted October 5, 2023.",Endocrine Society Congress (ENDO26) 13/06/2026 ET - 16/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,16360487734,2026-06-04 05:26:31,100549983
PHAR,Pharming Group N.V.,12.8800,12.96; 12.92; 12.62; 12.6; 12.87; 12.81; 12.6; 13.62; 13.41; 13.66; 12.99; 13.1; 12.28; 12.24; 12.47; 12.5412; 12.8; 12.59; 12.28; 12.88,Leniolisib - (pediactric),NCT05438407,Activated phosphoinositide 3-kinase delta syndrome (APDS),phase5,Ongoing,,2026-10-24,"PDUFA date on October 24, 2026. CRL announced February 1, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,909652962,2026-06-04 03:56:32,70625230
ADCT,ADC Therapeutics SA,1.0600,3.36; 3.25; 3.17; 3.14; 3.24; 3.4; 3.39; 3.51; 3.43; 3.45; 3.4; 3.4; 3.17; 3.08; 1.32; 1.03; 0.9777; 1.1; 1.1; 1.06,ZYNLONTA (Loncastuximab Tesirine) and RITUXAN (rituximab) - (LOTIS-5),NCT04384484,Diffuse Large B-Cell Lymphoma (DLBCL),phase4,Trial Planned,Submission,2026-12-31,"sBLA submission planned for 4q 2026. Phase 3 trial data  met its primary endpoint. While TEAE rates were comparable, the test arm had  Grade 5 adverse events, primarily in patients over 75.  Noted June 3, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,134822627,2026-06-03 16:33:56,127191158
VSTM,Verastem Inc.,3.9400,4.71; 4.32; 4.26; 4.15; 4.13; 4.27; 4.24; 4.36; 4.25; 4.29; 4.33; 4.19; 3.81; 3.62; 3.86; 3.71; 3.67; 3.82; 3.76; 3.94,VS-7375 - (TARGET-D 101),,KRAS G12D Advanced Solid Tumors,phase1,Enrollment Initiation,Initial Data,2026-06-30,"FDA granted Fast track designation, noted June 3, 2026. Phase 1/2 early data due in 1H 2026 with an update due in 2H 2026. Phase 1/2a data presented at AACR on April 20, 2026. Phase 1/2a first patient dosed June 24, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,346222138,2026-06-03 16:17:57,87873639
SYRE,Spyre Therapeutics Inc.,80.7700,75.65; 74.92; 70.08; 66.62; 71.92; 74.32; 74.05; 73.65; 72.51; 72.11; 73.5; 70.54; 69.16; 73.52; 78.48; 73.65; 72; 76.44; 75.08; 80.77,"SPY072 - (SKYWAY-RD, basket study)",NCT07148414,"Rheumatoid arthritis (RA), psoriatic arthritis (PsA), and axial spondyloarthritis (axSpA)",phase2,Ongoing,Topline Data,2026-09-30,"Enrollment completed in the Phase 2 SKYWAY trial evaluating SPY072 in rheumatoid arthritis, axial spondyloarthritis, psoriatic arthritis with topline proof-of-concept data expected in Q3 2026, noted June 3, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,7014168005,2026-06-03 08:36:33,86841253
TGTX,TG Therapeutics Inc.,48.0500,40.79; 39.5; 39.48; 39.43; 39.76; 39.24; 38.87; 39.73; 39.2; 38.82; 37.94; 37.41; 36.64; 40.11; 40.56; 40.16; 40.95; 43.37; 46.62; 48.05,BRIUMVI (ublituximab-xiiy),,IV formulation relapsing multiple sclerosis (RMS),phase3,Trial Planned,Interim Data,2026-12-31,"Phase 1 trial demonstrated a linear PK profile across all dose levels with a mean bioavailability exceeding 60% relative to IV administration, successfully matching the necessary baseline exposure and B-cell depletion threshold required to predict clinical non-inferiority, noted June 3, 2026. Phase 3 data expected in late 2026 or early 2027.",,100,100,Bull -% / Neutral -% / Bear -%,7355666019,2026-06-03 08:20:50,153083580
ATOS,Atossa Therapeutics Inc.,2.5850,5.15; 4.85; 4.78; 4.745; 4.84; 4.97; 4.96; 4.95; 5.12; 5.19; 5.23; 5.11; 4.85; 4.7; 4.85; 4.47; 4.55; 4.41; 4.4; 2.585,(Z)-endoxifen with abemaciclib (VERZENIO) - (EVANGELINE),NCT05607004,Pre-menopausal women w/ early-stage estrogen receptor positive and Human Epidermal Growth Factor Receptor 2 negative breast cancer,phase2,Data Released,Interim Data,2026-12-31,"Phase 2 data to be shared in 2H 2026. Phase 2 data from SABCS reported that 50 percent of patients (3/6) in the group that received 80 mg of (Z)-endoxifen with goserelin met the target steady-state plasma concentrations (Css) of 500–1000 ng/m, noted December 12, 2024. Phase 2 Run-in cohort enrollment completed, noted July 22, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,22260368,2026-06-03 07:57:06,8611361
LLY,Eli Lilly and Company,1160.9500,1004.9699140714251; 1004.92; 988.09; 1021.41; 1018.87; 1041.65; 1065; 1064.74; 1082.92; 1126.8; 1105; 1082.2; 1064.15; 1078.78; 1125.27; 1131.42; 1149.15; 1144.68; 1136.37; 1160.585,(Z)-endoxifen with abemaciclib (VERZENIO) - (EVANGELINE),NCT05607004,Pre-menopausal women w/ early-stage estrogen receptor positive and Human Epidermal Growth Factor Receptor 2 negative breast cancer,phase2,Data Released,Interim Data,2026-12-31,"Phase 2 data to be shared in 2H 2026. Phase 2 data from SABCS reported that 50 percent of patients (3/6) in the group that received 80 mg of (Z)-endoxifen with goserelin met the target steady-state plasma concentrations (Css) of 500–1000 ng/m, noted December 12, 2024. Phase 2 Run-in cohort enrollment completed, noted July 22, 2024.",,100,100,Bull -% / Neutral -% / Bear -%,1093314685296,2026-06-03 07:57:06,941741406
NTHI,NeOnc Technologies Holdings Inc.,4.5000,5.46; 5.5; 5.34; 5.48; 5.42; 5.36; 5.34; 5.14; 4.835; 4.79; 4.64; 4.54; 4.58; 4.35; 4.565; 4.42; 4.49; 4.42; 4.55; 4.5,NEO100-01,NCT05023018,Malignant recurrent WHO Grade 3 /4 IDH1 Astrocytoma,phase2,Ongoing,Topline Data,2026-08-31,"Phase 2a topline data due in August 2026. Phase 1/2a data showed a significant radiographic response, confirmed by contrast-enhanced and perfusion MRI, in 5 of 24 patients (21%)—a rate that markedly exceeds the <8% response typically observed with salvage therapies for recurrent gliomas, as noted on November 12, 2025.",,100,100,Bull -% / Neutral -% / Bear -%,117059112,2026-06-03 07:52:04,26013136
FBLG,FibroBiologics Inc.,0.9640,1.08; 1.05; 1.09; 1.08; 1.05; 1.05; 1.05; 1.06; 1.12; 1.13; 1.16; 1.12; 1.05; 1.07; 1.07; 1.03; 1.01; 0.93; 0.9539; 0.9640000000000001,CYWC628,NCT07096934,"Wound Healing, diabetic foot ulcers (DFU)",phase1,Ongoing,,2026-09-30,"First patient dosed in a Phase 1/2 clinical trial evaluating CYWC628 for the treatment of diabetic foot ulcers, with the study designed to assess safety, tolerability, and efficacy versus standard of care, noted June 3, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,5204744,2026-06-03 07:45:12,5399112
TNYA,Tenaya Therapeutics Inc.,0.7198,0.935; 0.8573; 0.7829999999999999; 0.7875; 0.8081; 0.79; 0.7725; 0.782; 0.7921; 0.7989; 0.8690000000000001; 0.87; 0.79; 0.7858; 0.7721; 0.7281; 0.6864; 0.71; 0.6983; 0.7198,TN-201 - (MyPeak-1),NCT05836259,Hypertrophic cardiomyopathy (HCM),phase1,Data Released,Interim Data,2026-12-31,"Phase 1b/2 data reported that TN-201 demonstrated consistent improvements in cardiac remodeling, symptom burden, and functional capacity in patients with MYBPC3-associated hypertrophic cardiomyopathy, with benefits sustained up to two years and higher-dose patients showing earlier clinical improvements, noted June 3, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,156195791,2026-06-03 07:37:56,216998876
MNKD,MannKind Corporation,3.7500,3.22; 3.09; 2.99; 2.96; 3.25; 3.31; 3.38; 3.53; 3.55; 3.64; 3.77; 3.53; 3.43; 3.36; 3.52; 3.4; 3.39; 3.57; 3.63; 3.75,Nintedanib Dpi (Mnkd-201) - (INFLO-1),NCT07344558,"Pulmonary fibrotic diseases, including idiopathic pulmonary fibrosis (IPF)",phase1,Ongoing,Interim Data,2026-09-30,"Phase 1b INFLO=1 data expected 3Q 2026. Phase 2 in INFLO-2 study first patient to be enrolled, noted June 3, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,1158563123,2026-06-03 07:31:11,308950166
ARGX,argenx SE,898.9400,822.13; 799.32; 776.26; 797.77; 804.25; 816.22; 806.46; 808.43; 820.63; 838.49; 835.99; 836.09; 802.17; 813.14; 842.27; 891.32; 882.41; 884; 862.18; 898.94,Efgartigimod - (ALKIVIA),,"Myositis subsets (Immune-mediated necrotizing myopathy (IMNM), anti-synthetase syndrome (ASyS), and dermatomyositis (DM))",phase3,Data Released,Topline Data,2026-09-30,"Phase 2/3 topline results due in 3Q 2026. Phase 2/3 data reported that the trial met its primary endpoint, noted November 20, 2024. Phase 2/3 data from EULAR reported that 37.5% of patients who had continuously received efgartigimod maintained their major TIS improvement from week 24. 33.3% of patients switching from placebo to efgartigimod achieved a similar major TIS improvement, noted June 3, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,55790812539,2026-06-03 07:24:37,62062888
BNTX,BioNTech SE,89.5400,91.99; 89.55; 88.85; 87.79; 90.36; 90.93; 92.14; 92.25; 93; 93.44; 95.95; 91.7; 89.14; 88.45; 89.59; 88.08; 85.5; 86.5; 86.15; 89.54,Pumitamig - (ROSETTA Lung-02),NCT07361510,1L NSCLC,phase3,Ongoing,Interim Data,2029-12-31,"Phase 2 data presented at ASCO on May 30, 2026.  Phase 3 data due in 2029.",,100,100,Bull -% / Neutral -% / Bear -%,22503670944,2026-06-03 06:48:09,251325340
ABBV,AbbVie Inc.,224.7700,210.77; 210.39; 209.41; 213.76; 212.3; 214.5; 215.7; 213.12; 215.4; 218.63; 217.72; 212.93; 215.4; 217.13; 224.94; 227.23; 223.07; 225.42; 224.95; 224.77,EPKINLY (epcoritamab-bysp) in combination with standard-of-care rituximab (R-CHOP) - (DLBCL-2),NCT05578976,Relapsed or refractory (R/R) diffuse large B-cell lymphoma (DLBCL),phase2,Ongoing,,2026-12-31,Phase 3 ongoing with data expected in 2026.,,100,100,Bull -% / Neutral -% / Bear -%,397122022376,2026-06-03 06:42:55,1766792821
GMAB,Genmab A/S,25.2400,26.9; 26.54; 26.37; 25.68; 27.21; 27.05; 26.87; 26.89; 26.71; 27.04; 26.33; 25.45; 23.85; 23.88; 24.73; 25.15; 24.8; 25.1; 24.49; 25.24,EPKINLY (epcoritamab-bysp) in combination with standard-of-care rituximab (R-CHOP) - (DLBCL-2),NCT05578976,Relapsed or refractory (R/R) diffuse large B-cell lymphoma (DLBCL),phase2,Ongoing,,2026-12-31,Phase 3 ongoing with data expected in 2026.,,100,100,Bull -% / Neutral -% / Bear -%,16213774179,2026-06-03 06:42:55,642384080
CBIO,Crescent Biopharma Inc.,18.3400,21.23; 19.97; 18.55; 18.48; 18.91; 20.23; 20.74; 20.35; 20.79; 21.47; 20.65; 19.72; 17.005; 17.98; 18.45; 18; 17.28; 18; 17.57; 18.34,CR-001 - (ASCEND),NCT07335497,"NSCLC, other solid tumors",phase1,Enrollment Initiation,,2027-03-31,"Phase 1 first patient dosed February 18, 2026. Phase 1/2 study planned 2H 2026. Phase 1 PoC data expected by 1Q 2027. Initial data of CR-001 in combination with standard of care chemotherapy in first-line and previously treated patients in mid-2027.",,100,100,Bull -% / Neutral -% / Bear -%,505669288,2026-06-03 06:36:26,27571935
NUVL,Nuvalent Inc.,123.4500,104.41; 102.3; 99.9; 101; 102.32; 101.24; 102.12; 104.95; 107.38; 109.27; 110.39; 93.01; 91.35; 90.18; 94.02; 90.95; 88.49; 123.25; 123.35; 123.45,Neladalkib (NVL-655) - (ALKove-1),NCT05384626,ALK non-small cell lung cancer (NSCLC),phase5,Ongoing,Regulatory Decision,2026-11-27,"PDUFA PR target action date due on November 27, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,9752292607,2026-06-03 06:19:46,78997915
PCVX,Vaxcyte Inc.,47.2900,53.53; 52.39; 48.44; 48.78; 47.17; 47.39; 47.3; 50.11; 51.02; 51.06; 51.4; 48.91; 47.41; 46.93; 48.76; 47.36; 46.33; 46.88; 45.42; 47.29,VAX-A1,NCT07616934,Streptococcus,phase1,Ongoing,Interim Data,2027-12-31,"Phase 1 dosing commenced, noted June 2, 2026. Phase 1 data expected 2H 2027.",,100,100,Bull -% / Neutral -% / Bear -%,6828566382,2026-06-02 16:36:51,144397682
TRDA,Entrada Therapeutics Inc.,6.3100,6.83; 6.38; 5.89; 5.65; 6.04; 6.31; 6.56; 6.7; 6.63; 6.82; 7.07; 6.91; 6.64; 6.58; 7; 6.37; 6.26; 6.37; 5.97; 6.31,ENTR-601-45 - (ELEVATE-45-201),NCT07038824,Duchenne Muscular Dystrophy,phase1,Enrollment Initiation,Initial Data,2026-08-31,"Phase 1/2 participants in Cohort 1 have progressed in the OLE study, also DMC recommended initiation of the Cohort 2 dose at 10 mg/kg, a dose escalation from 5 mg/kg in Cohort 1, noted June 2, 2026. Phase 1/2 trial ongoing with data due in mid-2026.",,100,100,Bull -% / Neutral -% / Bear -%,244958087,2026-06-02 14:31:35,38820616
AZN,AstraZeneca PLC,182.2800,184.96; 181.58; 183.92; 184.64; 187.46; 189.75; 187.03; 187.19; 185.65; 185.33; 185.67; 179.71; 177.45; 176.28; 181.8; 185.95; 181.55; 183.43; 178.96; 182.25,Camizestrant - (SERENA-6),NCT04964934,Hormone Receptor-Positive/Human Epidermal Growth Factor Receptor 2-Negative (HR+/HER2-) Metastatic Breast Cancer (mBC),phase5,Data Released,Regulatory Decision,2026-12-31,"The FDA last week extended the PDUFA date to review the updated results from the SERENA-6 trial. The company also reported that updated Phase 3 SERENA-6 data showed camizestrant plus a CDK4/6 inhibitor reduced the risk of disease progression or death by 55% and reduced the risk of second progression or death by 37% versus standard of care in HR-positive, HER2-negative advanced breast cancer with emergent ESR1 mutations, noted June 2, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,557959237644,2026-06-02 09:03:22,3101451738
GH,Guardant Health Inc.,130.9000,98.66; 94.92; 95.66; 98.19; 114.97; 118.01; 118.95; 119.85; 127.51; 133.22; 129.69; 129.14; 130.17; 127.03; 133.06; 125.61; 124.89; 130.12; 130.7; 130.9,Camizestrant - (SERENA-6),NCT04964934,Hormone Receptor-Positive/Human Epidermal Growth Factor Receptor 2-Negative (HR+/HER2-) Metastatic Breast Cancer (mBC),phase5,Data Released,Regulatory Decision,2026-12-31,"The FDA last week extended the PDUFA date to review the updated results from the SERENA-6 trial. The company also reported that updated Phase 3 SERENA-6 data showed camizestrant plus a CDK4/6 inhibitor reduced the risk of disease progression or death by 55% and reduced the risk of second progression or death by 37% versus standard of care in HR-positive, HER2-negative advanced breast cancer with emergent ESR1 mutations, noted June 2, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,17357330706,2026-06-02 09:03:22,132599929
CELC,Celcuity Inc.,89.4900,134.72; 137.68; 132.18; 130.96; 140.34; 142.53; 138.23; 134.26; 133.97; 130.91; 132.88; 122.96; 91.42; 88.95; 92.47; 88.28; 87.43; 92.59; 88.24; 89.49,Gedatolisib with Fulvestrant - (VIKTORIA-1),NCT05501886,HR+/HER2- advanced breast cancer,phase5,Ongoing,Regulatory Decision,2026-07-17,"PDUFA Priority Review date on July 17, 2026. Celcuity (CELC) reported positive Phase 3 topline results demonstrated statistically significant and clinically meaningful PFS improvement versus alpelisib plus fulvestrant, supporting planned sNDA submission, noted May 1, 2026. Additional data to be shared at ASCO on June 2, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,4364095113,2026-06-02 08:50:45,48766288
RHHBY,Roche Holding AG ADR,51.3500,51.29; 51.09; 51.1; 51.86; 51.94; 52.71; 53.34; 52.6; 52.47; 52.36; 52.4; 50.2199; 49.07; 49; 51.57; 51.48; 50.55; 50.23; 50.42; 51.35,Giredestrant - (lidERA),NCT04961996,Early breast cancer,phase5,Ongoing,Regulatory Decision,2026-11-30,"PDUFA Priority Review date of November 30, 2026.",,100,100,Bull -% / Neutral -% / Bear -%,327127094258,2026-06-02 08:37:45,6370537376
IRON,Disc Medicine Inc.,68.0800,69.7; 66.86; 66.85; 64.07; 67.03; 67.13; 66.82; 68.12; 69.76; 70.8; 69.57; 71.97; 68; 70.35; 71.11; 67; 65.8; 68.34; 67.25; 68.08,DISC-0974 - (RALLY-MF),NCT05320198,Myelofibrosis (MF) patients with anemia,phase1,Data Released,Conference Presentation,2026-06-15,"Phase 2 data presented at EHA on June 15, 2026. Phase 2 data presentation from ASCO reported that 55% (N=17 of 31) of baseline nTD patients achieved a hemoglobin increase of ≥1.5 g/dL for ≥12 weeks (major response) and 68% had an increase of ≥1 g/dL for ≥12 weeks (overall response), noted June 2, 2026.",European Hematology Association Congress (EHA26) 11/06/2026 ET - 14/06/2026 ET Conference Calendar,100,100,Bull -% / Neutral -% / Bear -%,2600593979,2026-06-02 08:32:29,38199089
