Ticker,Name,Price,30 Day Price Change,Drug,NCT Number,Indication,Stage,Status,Next Catalyst,Catalyst Date,Catalyst,Conference,Historical LOA,Historical POP,Bullish or Bearish,Market Cap,Last Updated,No Of Shares
PFE,Pfizer Inc.,26.2100,26.04390654921486; 25.827529682114132; 26.260283416315584; 25.896376867100724; 25.8668709306779; 26.01440061279203; 26.09308310991957; 26.04390654921486; 25.68; 25.81; 25.87; 25.96; 25.75; 25.33; 25.33; 25.66; 25.79; 25.95; 25.9; 25.85; 26.21,Elranatamab - (ERASMM),,High-risk smoldering myeloma,phase2,Ongoing,Conference Presentation,2026-05-29,"Phase 2 data to be presented at ASCO on May 29, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,16.21,33.71,Bull -% / Neutral -% / Bear -%,149382431669,2026-04-22 07:38:45,5699444169
VIR,Vir Biotechnology Inc.,9.1000,10.28; 10.08; 10.215; 10; 10.18; 10.01; 10.29; 9.27; 9.12; 9.29; 9.4; 9.33; 9.09; 8.79; 8.77; 8.53; 8.88; 9.03; 9.19; 9.38; 9.1,elebsiran (VIR-2218) and tobevibart (VIR-3434) - (SOLSTICE),,Chronic Hepatitis D Virus Infection,phase2,Ongoing,Conference Presentation,2026-05-29,"Phase 2 data to be presented at EASL on May 29, 2026.",European Association for the Study of the Liver (EASL26) 27/05/2026 ET - 30/05/2026 ET Conference Calendar,29.37,45.96,Bull -% / Neutral -% / Bear -%,1534732963,2026-05-18 17:15:29,168651974
ALT,Altimmune Inc.,2.9800,2.74; 2.63; 2.6; 2.82; 3.02; 3.06; 3.26; 3.04; 3.09; 3.09; 3.08; 3.02; 2.92; 2.85; 2.8; 2.74; 2.82; 2.93; 2.9; 2.93; 2.98,Pemvidutide - (IMPACT),NCT05989711,Metabolic dysfunction-associated steatohepatitis (MASH),phase2,Data Released,Topline Data,2026-05-29,"New IMPACT Phase 2b analyses presented at EASL demonstrated concurrent improvements across multiple non-invasive markers and qFibrosis-measured fibrosis regression with pemvidutide in MASH, noted May 27, 2026.",European Association for the Study of the Liver (EASL26) 27/05/2026 ET - 30/05/2026 ET Conference Calendar,20.65,40.16,Bull 52% / Neutral 43% / Bear 4%,579532979,2026-05-27 09:02:23,194474154
IDYA,IDEAYA Biosciences Inc.,29.2800,29.04; 28.05; 29.1; 28.19; 28.9; 28.8; 28.74; 28.24; 28.32; 28.13; 28.12; 28.9; 28.84; 28.21; 28.32; 28.32; 29.65; 29.54; 29.1; 29.35; 29.28,Darovasertib with crizotinib - (OptimUM-02),,First line (1L) HLA*A2-negative metastatic uveal melanoma (mUM),phase3,Data Released,Conference Presentation,2026-05-29,"Phase 2/3 data to be presented at ASCO May 29-June 2, 2026. Phase 2/3 topline data reported that trial met primary endpoint, noted April 13, 2026. Full data due at a medical conference in 2026. NDA planned for 2H 2026/",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,21.13,33.71,Bull -% / Neutral -% / Bear -%,2572567738,2026-05-05 07:14:20,87860920
MIRM,Mirum Pharmaceuticals Inc.,97.3300,94; 94.2; 97.31; 96.53; 105.79; 105.81; 110.08; 102.93; 107.16; 106.17; 106.88; 109.16; 111.39; 102.185; 95.49; 95.65; 96.95; 100.67; 98.62; 98.9; 97.33,Brelovitug - (AZURE),NCT07298330,chronic hepatitis delta virus (HDV),phase3,Ongoing,Conference Presentation,2026-05-29,"Phase 2b study to be presented at EASL on May 29, 2026, showing brelovitug's efficacy and safety for chronic HDV. Phase 2b study met its primary endpoint, noted April 27, 2026. Phase 2b full results to be shared at EASL 2026 Congress on May 27-30, 2026. Phase 3 data due in 2H 2026 with BLA due in 2027.",European Association for the Study of the Liver (EASL26) 27/05/2026 ET - 30/05/2026 ET Conference Calendar,60.37,66.84,Bull -% / Neutral -% / Bear -%,5935302824,2026-05-21 08:15:13,60981227
BMY,Bristol-Myers Squibb Company,57.5200,58.26; 57.59; 60.59; 58.22; 57.38; 56.95; 56.59; 56.25; 56.16; 55.67; 56.45; 56.39; 56.77; 57; 57.31; 58.31; 58.54; 59.55; 59.46; 58.03; 57.52,"Mezigdomide, carfilzomib, and dexamethasone vs. carfilzomib and dexamethasone - (SUCCESSOR-2)",,Relapsed/refractory multiple myeloma (RRMM),phase3,Data Released,Conference Presentation,2026-05-29,"Phase 3 LBA presentation due on May 29, 2026. Phase 3 data reported that treatment demonstrated statistically significant and clinically meaningful improvement in progression-free survival (PFS) versus carfilzomib and dexamethasone alone (Kd), noted March 9, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,48.08,54.19,Bull -% / Neutral -% / Bear -%,117459938127,2026-05-22 14:06:48,2042071247
NUVL,Nuvalent Inc.,107.3800,101.94; 99.1; 100.28; 99.04; 102.62; 101.47; 104.26; 102.4; 105.28; 104.55; 102.54; 105.22; 104.41; 102.3; 99.9; 101; 102.32; 101.24; 102.12; 104.95; 107.38,Neladalkib (NVL-655) - (ALKove-1),NCT05384626,ALK non-small cell lung cancer (NSCLC),phase3,Data Released,Conference Presentation,2026-05-29,"ASCO presentation from pivotal data to be shared on May 29, 2026. PDUFA PR target action date due on November 27, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,48.08,54.19,Bull 50% / Neutral 50% / Bear 0%,8482796113,2026-05-27 07:06:14,78997915
MNKD,MannKind Corporation,3.5500,2.79; 2.75; 2.83; 2.84; 2.81; 2.86; 3.56; 3.55; 3.52; 3.36; 3.28; 3.21; 3.22; 3.09; 2.99; 2.96; 3.25; 3.31; 3.38; 3.53; 3.55,Afrezza (Technosphere Insulin) - (INHALE-1),NCT04974528,Pediatric type 1/2 diabetes,phase5,Ongoing,Regulatory Decision,2026-05-29,"PDUFA date expected May 29, 2025.",,87.98,87.98,Bull 100% / Neutral 0% / Bear 0%,1096773089,2026-04-21 12:14:03,308950166
GNPX,Genprex Inc.,0.7763,0.9251; 0.87; 0.975; 0.918; 0.939; 0.8852; 0.8903; 0.865; 0.87; 0.8453; 0.83; 0.8511; 0.8613; 0.8303; 0.805; 0.7879999999999999; 0.7899; 0.815; 0.8211; 0.772; 0.7763,GPX-002,,Diabetes,phase0,Data Released,Conference Presentation,2026-05-29,"Preclinical data to be shared at ASCO on May 29 – June 2, 2026. Preclinical data show in vivo proof-of-concept in both non-human primate and mouse models of Type 2 diabetes, noted January 6, 2026.  Pre-Clinical data from ASGCT reported that treatment of HFD mice with RIP-PM-GFP, which selectively targets β-cells, reversed hyperglycemia and improved ex-vivo GSIS noted May 14 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,11.41,85,Bull -% / Neutral -% / Bear -%,8218224,2026-05-14 08:54:17,10586402
ONC,BeOne Medicines Ltd.,300.0100,298.16; 290.8; 295.27; 293.86; 297.14; 297.49; 313.32; 317; 312.12; 310.75; 315.07; 316.55; 304.62; 293.27; 293.09; 297.01; 308.74; 309.62; 310.25; 302.44; 300.01,BGB-A3055,,Solid tumors,phase1,Ongoing,Conference Presentation,2026-05-30,"Phase 1 data to be presented at ASCO on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,33353319540,2026-05-22 14:51:29,111174026
AAPG,Ascentage Pharma Group International,20.9000,23; 22.48; 22.875; 23.34; 22.02; 21.9; 21.57; 21.7; 21.5; 21.66; 21.16; 21.38; 20.18; 19.4999; 18.56; 18.99; 19.78; 20.66; 21.01; 20.127; 20.9,Alrizomadlin (APG-115) with lisaftoclax (APG-2575),,Relapsed/metastatic rhabdomyosarcoma (RMS) or other soft-tissue sarcomas (STSs),phase1,Ongoing,Conference Presentation,2026-05-30,"Presentation due at ASCO on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,1950608453,2026-04-22 05:18:04,93330548
AAPG,Ascentage Pharma Group International,20.9000,23; 22.48; 22.875; 23.34; 22.02; 21.9; 21.57; 21.7; 21.5; 21.66; 21.16; 21.38; 20.18; 19.4999; 18.56; 18.99; 19.78; 20.66; 21.01; 20.127; 20.9,Olverembatinib (HQP1351) with blinatumomab,,Lymphoid blast phase chronic myeloid leukemia (CML-LBP) or Philadelphia chromosome-positive B-cell precursor acute lymphoblastic leukemia (Ph+ BCP-ALL),phase1,Ongoing,Conference Presentation,2026-05-30,"Presentation due at ASCO on May 30, 2026. Phase 1 data from ASCO abstract reported that four patients achieved CR, and two achieved MRD negativity, noted May 21, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,—,—,Bull -% / Neutral -% / Bear -%,1950608453,2026-05-22 07:20:55,93330548
CTXR,Citius Pharmaceuticals Inc.,0.6900,0.6501; 0.5951; 0.696; 0.7; 0.7102; 0.687; 0.6664; 0.6541; 0.64; 0.6386; 0.613; 0.65; 0.72; 0.7004; 0.527; 0.5542; 0.58; 0.6731; 0.7011; 0.6970000000000001; 0.69,LYMPHIR (denileukin diftitox‑cxdl) in combination with pembrolizumab (KEYTRUDA),NCT05200559,Relapsed or Refractory Gynecologic Cancers,phase1,Data Released,Conference Presentation,2026-05-30,"Phase 1 data to be shared at ASCO on May 30, 2026. Phase 1 data reported a 24 % objective response rate (ORR) and a 48 % clinical benefit rate, noted March 10, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,18942273,2026-05-26 08:43:10,27452570
WHWK,Whitehawk Therapeutics Inc.,4.7800,4.13; 4.04; 4.01; 3.99; 4.16; 4.21; 4.15; 3.94; 3.97; 3.8; 3.92; 4.93; 5.1; 4.7; 4.25; 4.07; 4.22; 4.3; 4.49; 4.77; 4.78,HWK-007,NCT07444814,Various cancers,phase1,IND Clearance,Conference Presentation,2026-05-30,"Phase 1 data to be shared at ASCO on May 30, 2026. Preclinical data shared at AACR reported tumor regressions at doses as low as 2 mg/kg in small cell lung cancer models, noted April 20, 2026. IND cleared January 8, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,236382773,2026-05-22 08:28:04,49452463
APRE,Aprea Therapeutics Inc.,0.9146,0.8369; 0.819; 0.7999; 0.818; 0.8408; 0.8432; 0.8335; 0.8807; 0.9799; 0.9303; 0.9; 0.88; 0.941; 0.9301; 0.8452; 0.8; 0.8999; 0.93; 0.95; 0.91; 0.9146,APR-1051 - (ACESOT-1051),NCT06260514,Solid tumors,phase1,Data Released,Conference Presentation,2026-05-30,"Presentation at ASCO on May 30, 2026. Phase 1 study reported a confirmed partial response at 220mg, noted March 30, 2026. Phase 1 further update from the trial is expected in 2Q 2026",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,11325287,2026-05-13 07:18:55,12382776
OLMA,Olema Pharmaceuticals Inc.,12.9100,14.59; 14.14; 14.41; 14.32; 14.63; 14.64; 15.19; 15.13; 14.9; 14.86; 13.97; 13.58; 13.82; 13.59; 12.9; 13.1; 13.96; 14.06; 13.68; 13.55; 12.91,OP-3136,NCT06784193,Breast Cancer,phase1,Data Released,Conference Presentation,2026-05-30,"Phase 1 data from ASCO abstract reported that OP-3136 demonstrated tumor shrinkage in 13 of 19 response-evaluable patients, including 3 partial responses, noted May 22, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,1127655851,2026-05-22 07:40:18,87347471
PFE,Pfizer Inc.,26.2100,26.04390654921486; 25.827529682114132; 26.260283416315584; 25.896376867100724; 25.8668709306779; 26.01440061279203; 26.09308310991957; 26.04390654921486; 25.68; 25.81; 25.87; 25.96; 25.75; 25.33; 25.33; 25.66; 25.79; 25.95; 25.9; 25.85; 26.21,PF-07799933,,Advanced BRAF-mutant melanoma,phase1,Ongoing,Conference Presentation,2026-05-30,"Phase 1b data to be presented at ASCO on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,149382431669,2026-04-22 07:36:22,5699444169
KURA,Kura Oncology Inc.,10.2400,8.83; 8.75; 8.83; 8.77; 9.25; 9.29; 9.56; 9.32; 9.42; 9.51; 9.68; 9.48; 9.74; 9.22; 9.2; 8.96; 10.34; 11.13; 11.25; 10.41; 10.24,Darlifarnib (KO-2806) and adagrasib in combination with cabozantinib - (FIT-001),NCT06026410,Clear cell renal cell carcinoma (ccRCC),phase1,Data Released,Interim Data,2026-05-30,"Phase 1 data from ASCO abstract reported 77%of response-evaluable patients achieved tumor shrinkage  and achieved objective response rates of 67% in PDAC, 50% in NSCLC and 29% in KRASi-naïve CRC patients, noted May 26, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,909049498,2026-05-26 07:38:14,88774365
BMY,Bristol-Myers Squibb Company,57.5200,58.26; 57.59; 60.59; 58.22; 57.38; 56.95; 56.59; 56.25; 56.16; 55.67; 56.45; 56.39; 56.77; 57; 57.31; 58.31; 58.54; 59.55; 59.46; 58.03; 57.52,Darlifarnib (KO-2806) and adagrasib in combination with cabozantinib - (FIT-001),NCT06026410,Clear cell renal cell carcinoma (ccRCC),phase1,Data Released,Interim Data,2026-05-30,"Phase 1 data from ASCO abstract reported 77%of response-evaluable patients achieved tumor shrinkage  and achieved objective response rates of 67% in PDAC, 50% in NSCLC and 29% in KRASi-naïve CRC patients, noted May 26, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,117459938127,2026-05-26 07:38:14,2042071247
BGNE,BeiGene Ltd.,184.7100,,Ociperlimab (OCI) + Tislelizumab (TIS) with Chemotherapy (CT) - (AdvanTIG-105),,Esophageal Squamous Cell Carcinoma (ESCC) and Esophageal Adenocarcinoma (EAC),phase1,Ongoing,Conference Presentation,2026-05-30,"Phase 1b data to be presented at ASCO on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,19693415398,2026-05-22 14:49:43,106618025
ONC,BeOne Medicines Ltd.,300.0100,298.16; 290.8; 295.27; 293.86; 297.14; 297.49; 313.32; 317; 312.12; 310.75; 315.07; 316.55; 304.62; 293.27; 293.09; 297.01; 308.74; 309.62; 310.25; 302.44; 300.01,Ociperlimab (OCI) + Tislelizumab (TIS) with Chemotherapy (CT) - (AdvanTIG-105),,Esophageal Squamous Cell Carcinoma (ESCC) and Esophageal Adenocarcinoma (EAC),phase1,Ongoing,Conference Presentation,2026-05-30,"Phase 1b data to be presented at ASCO on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,33353319540,2026-05-22 14:49:43,111174026
PLRX,Pliant Therapeutics Inc.,1.2400,1.21; 1.21; 1.22; 1.2; 1.19; 1.21; 1.23; 1.24; 1.22; 1.2; 1.18; 1.17; 1.165; 1.15; 1.18; 1.15; 1.2; 1.23; 1.21; 1.24; 1.24,PLN-101095 - (FORTIFY),NCT06270706,Solid Tumors,phase1,Ongoing,Conference Presentation,2026-05-30,"Phase 1b data to be shared at ASCO on May 30, 2026. Phase 1b trial ongoing with interim data due in 2027. Trial data at AACR reported that in the heavily pretreated ICI-secondary refractory patient subgroup, twice daily (BID) treatment with PLN-101095 at the highest doses in combination with the ICI pembrolizumab showed antitumor activity, noted  April 20, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,9.87,60.87,Bull -% / Neutral -% / Bear -%,76781109,2026-05-22 08:19:54,61920249
GILD,Gilead Sciences Inc.,133.6900,129.26; 128.84; 130.84; 131.65; 132.69; 133.48; 136.3; 134.06; 131.33; 133.52; 134.94; 133.05; 132.06; 129.58; 129.67; 130.5; 130.69; 130.5; 134.36; 133.73; 133.69,TUB-040 - (NAPISTAR 1-01),,Platinum-resistant ovarian cancer and relapsed or refractory non-small cell lung cancer,phase1,Ongoing,Conference Presentation,2026-05-30,"Phase 1 data to be presented at ASCO on May 30, 2026. Phase 1/2a trial ongoing.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,7.66,60.87,Bull -% / Neutral -% / Bear -%,165985476455,2026-05-22 14:25:01,1241569874
AZN,AstraZeneca PLC,185.6500,186.68; 185.2; 187.37; 184.74; 183.46; 181.24; 184.92; 182.52; 182.85; 181.86; 184.54; 187.72; 184.96; 181.58; 183.92; 184.64; 187.46; 189.75; 187.03; 187.19; 185.65,"puxitatug samrotecan (Puxi-Sam, AZD8205) - (BLUESTAR)",NCT07044336,Endometrial cancer (EC) or ovarian cancer (OC),phase1,Ongoing,Conference Presentation,2026-05-30,"Phase 1/2a study to be presented at ASCO on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,7.66,60.87,Bull -% / Neutral -% / Bear -%,582538273682,2026-05-22 09:28:07,3101451738
CBIO,Crescent Biopharma Inc.,20.7900,23.96; 20.94; 22.37; 18.07; 17.92; 18.08; 18.06; 18; 18.76; 18.52; 18.46; 19.61; 21.23; 19.97; 18.55; 18.48; 18.91; 20.23; 20.74; 20.35; 20.79,CR-001 - (ASCEND),NCT07335497,"NSCLC, other solid tumors",phase1,Enrollment Initiation,Conference Presentation,2026-05-30,"Trial update to be shared at ASCO on May 30, 2026. IND cleared by the FDA, noted January 5, 2025. Phase 1 first patient dosed February 18, 2026. Phase 1/2 study planned 2H 2026. Phase 1 PoC data expected by mid-2027.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,7.66,60.87,Bull -% / Neutral -% / Bear -%,573220529,2026-05-22 08:24:04,27571935
EXEL,Exelixis Inc.,50.0300,44.93; 44.69; 44.46; 43.68; 44.17; 44.42; 48.7; 46.21; 48.16; 49.71; 49.46; 51.29; 51.1; 50.13; 49.84; 48.67; 49.9; 49.65; 50.15; 49.98; 50.03,Cabozantinib - (CaboMain),,"""Ultra-high-risk"" pediatric solid tumors",phase2,Ongoing,Conference Presentation,2026-05-30,"Phase 2 data to be presented at ASCO on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,16.21,33.71,Bull -% / Neutral -% / Bear -%,12575294802,2026-05-22 07:43:39,251355083
BAYRY,Bayer AG ADR,11.0100,10.6; 10.54; 11.17; 11.11; 10.83; 10.97; 11.24; 10.865; 10.86; 10.88; 11.21; 11.06; 11.03; 10.9; 11.02; 11.05; 11.34; 11.28; 11.11; 10.92; 11.01,NUBEQA  (darolutamide) - (ARACOG),NCT04335682,"non-metastatic castration resistant prostate cancer (CRPC), Metastatic hormone sensitive prostate cancer (HSPC)",phase2,Ongoing,Conference Presentation,2026-05-30,Phase 2 data will be presented on May 30 2026.,American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,16.21,33.71,Bull -% / Neutral -% / Bear -%,44213995810,2026-05-21 17:05:06,3929680000
PFE,Pfizer Inc.,26.2100,26.04390654921486; 25.827529682114132; 26.260283416315584; 25.896376867100724; 25.8668709306779; 26.01440061279203; 26.09308310991957; 26.04390654921486; 25.68; 25.81; 25.87; 25.96; 25.75; 25.33; 25.33; 25.66; 25.79; 25.95; 25.9; 25.85; 26.21,SSGJ-707 (PF-08634404),,Advanced non-small cell lung cancer (NSCLC),phase2,Ongoing,Conference Presentation,2026-05-30,"Phase 2 results to be presented at ASCO on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,16.21,33.71,Bull -% / Neutral -% / Bear -%,149382431669,2026-04-22 07:20:34,5699444169
JAZZ,Jazz Pharmaceuticals plc,237.5600,203.98; 199.92; 203.02; 202.72; 208.06; 212.26; 228.57; 226.96; 225.79; 223.61; 227.84; 232.33; 231.05; 228.77; 229.55; 237.45; 239.01; 239.4; 239.83; 237.41; 237.56,"Zanidatamab,  FOLFOX, and  pembrolizumab - (IKF-  090/AIO ZANGEA)",,HER2/PD-L1-positive gastroesophageal adenocarcinoma,phase2,Ongoing,Conference Presentation,2026-05-30,"Phase 2 data to be presented at ASCO on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,16.21,33.71,Bull -% / Neutral -% / Bear -%,14905184319,2026-04-22 06:05:38,62742820
ABBV,AbbVie Inc.,215.4000,197.69; 203.89; 211.32; 206.6; 208.16; 206.11; 205.03; 202.71; 201.55; 202.78; 207.86; 208.5; 210.77; 210.39; 209.41; 213.76; 212.3; 214.5; 215.7; 213.12; 215.4,EPKINLY (epcoritamab-bysp) in combination with standard-of-care rituximab (R-CHOP) - (DLBCL-2),NCT05578976,Relapsed or refractory (R/R) diffuse large B-cell lymphoma (DLBCL),phase2,Ongoing,Conference Presentation,2026-05-30,"Phase 3 ongoing with data expected in 2026. Phase 2 data to be presented at ASCO on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,16.21,33.71,Bull -% / Neutral -% / Bear -%,380567173643,2026-05-22 07:26:36,1766792821
GMAB,Genmab A/S,26.7100,26.79; 26.11; 26.52; 26.45; 27.04; 27.52; 27.89; 27.06; 26.43; 26.18; 27.09; 26.55; 26.9; 26.54; 26.37; 25.68; 27.21; 27.05; 26.87; 26.89; 26.71,EPKINLY (epcoritamab-bysp) in combination with standard-of-care rituximab (R-CHOP) - (DLBCL-2),NCT05578976,Relapsed or refractory (R/R) diffuse large B-cell lymphoma (DLBCL),phase2,Ongoing,Conference Presentation,2026-05-30,"Phase 3 ongoing with data expected in 2026. Phase 2 data to be presented at ASCO on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,16.21,33.71,Bull -% / Neutral -% / Bear -%,17158078777,2026-05-22 07:26:36,642384080
BDTX,Black Diamond Therapeutics Inc.,2.3100,2.7; 2.57; 2.65; 2.6; 2.7; 2.87; 2.82; 2.72; 2.99; 2.94; 2.83; 2.86; 2.86; 2.75; 2.58; 3; 3.6; 3.55; 2.28; 2.33; 2.31,Silevertinib (BDTX-1535),NCT05256290,Glioblastoma multiforme (GBM) and NSCLC,phase2,Ongoing,Conference Presentation,2026-05-30,"Phase 2 data reported results demonstrating an objective response rate (ORR) of 60%, a disease control rate (DCR) of 91%, and a robust preliminary median progression-free survival (mPFS) of 15.2 months, noted May 21, 2026. Additional data presentation of the data at the ASCO Annual Meeting on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,16.21,33.71,Bull 100% / Neutral 0% / Bear 0%,132367098,2026-05-22 08:40:20,57301774
MIRM,Mirum Pharmaceuticals Inc.,97.3300,94; 94.2; 97.31; 96.53; 105.79; 105.81; 110.08; 102.93; 107.16; 106.17; 106.88; 109.16; 111.39; 102.185; 95.49; 95.65; 96.95; 100.67; 98.62; 98.9; 97.33,Volixibat - (VISTAS),NCT04663308,Primary sclerosing cholangitis,phase2,Data Released,Conference Presentation,2026-05-30,"Phase 2b detailed results to be shared at EASL on May 30, 2026. Phase 2b late-breaking presentation results demonstrated rapid, sustained, and clinically meaningful reductions in pruritus with volixibat in PSC, noted May 21, 2026. Phase 2b trial met primary endpoint, noted May 4, 2026.",European Association for the Study of the Liver (EASL26) 27/05/2026 ET - 30/05/2026 ET Conference Calendar,17.7,34.51,Bull 0% / Neutral 50% / Bear 50%,5935302824,2026-05-21 08:16:28,60981227
MANE,Veradermics Incorporated,100.1300,103.1; 106.55; 99; 101; 105.26; 114.8; 109.77; 107.85; 106.14; 108.13; 103.9; 107.14; 106.07; 99.72; 100.38; 100.07; 105.32; 104.7; 101.62; 102.5; 100.13,VDPHL01 - (302),NCT06724614,Male Pattern Hair Loss,phase3,Data Released,Topline Data,2026-05-30,"Phase 2/3 topline safety and efficacy from Part A to be shared at the 2026 World Congress for Hair Research on May 30, 2026. Phase 2/3 twelve-month data from Study ‘302' is anticipated 2H 2026. Phase 2/3 study met all primary and key secondary endpoints with highly significant increases in non-vellus hair count, strong patient-reported improvement rates, rapid onset by Month 2, and placebo-like safety, noted April 27, 2026.",,30.39,38.96,Bull -% / Neutral -% / Bear -%,4183299929,2026-05-27 07:42:24,41778687
BNTX,BioNTech SE,93.0000,102.06; 101.57; 103.45; 97.54; 99.35; 95.5; 95.26; 93.02; 94.125; 93.34; 93.66; 92.23; 91.99; 89.55; 88.85; 87.79; 90.36; 90.93; 92.14; 92.25; 93,Pumitamig - (ROSETTA Lung-02),,1L NSCLC,phase3,Ongoing,Conference Presentation,2026-05-30,"Phase 2 data to be presented at ASCO on May 30, 2026.  Phase 3 data due in 2029.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,21.13,33.71,Bull -% / Neutral -% / Bear -%,23373256620,2026-05-22 14:18:04,251325340
IMMP,Immutep Limited,0.4346,0.4874; 0.4776; 0.4623; 0.4362; 0.4612; 0.4596; 0.4424; 0.4324; 0.446; 0.4431; 0.4702; 0.4639; 0.4514; 0.5197; 0.494; 0.5029; 0.4681; 0.4803; 0.4859; 0.4537; 0.4346,Eftilagimod Alpha with weekly paclitaxel  - (AIPAC-003),NCT05747794,Metastatic breast cancer (MBC),phase3,Ongoing,Conference Presentation,2026-05-30,"Data to be shared at ASCO on May 30, 2026. Phase 2/3 data at SABCS December 9-12, 2025. Phase 2/3 data reported an 50% overall response rate, including one complete response and two partial responses, and a 100% disease control rate, with three patients having stable disease as best overall response per RECIST 1.1., noted May 15, 2024. Phase 2/3 trial commenced, noted March 14, 2023. Phase 2/3 first patient enrolled on May 25, 2023. Phase 2/3 safety lead-in study completed, noted November 6, 2023.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,21.13,33.71,Bull 100% / Neutral 0% / Bear 0%,63969658,2026-04-30 15:35:22,147192034
EXEL,Exelixis Inc.,50.0300,44.93; 44.69; 44.46; 43.68; 44.17; 44.42; 48.7; 46.21; 48.16; 49.71; 49.46; 51.29; 51.1; 50.13; 49.84; 48.67; 49.9; 49.65; 50.15; 49.98; 50.03,EA3231,,RAI-refractory differentiated thyroid cancer with BRAF V600Em,phase3,Ongoing,Conference Presentation,2026-05-30,"Phase 3 data to be presented at ASCO on May 30, 2026.",American Society of Clinical Oncology Conference (ASCO26) 29/05/2026 ET - 02/06/2026 ET Conference Calendar,48.08,54.19,Bull -% / Neutral -% / Bear -%,12575294802,2026-05-22 07:44:46,251355083
